Meißen Frauenkirche (Buch 16)
Trauungen 1612-1682
Nicol Hoffmann
Siegmund Hohl
Wolf Steinbrecher
Barthel Fröhner
Thomas Eichler
Christoph Töppel
Georg Fischer
Wenzel Rarich?
Hans Burckhart
Paul Krause
Jeremias Beisterz?
